Rhmol06G0027400	1.157272	0.258304	0.286218	0.749218	0.928356	0.878047	0.214562	0.342962	0.605714	0.444465	0.175145	0.0	0.000000	0.228062	0.236831	0.000000	0.0	0.000000	0.0	0.076914	0.0	0.000000	0.654897	0.000000	0.0
Rhmol13G0025900	12.497244	9.063139	6.413950	21.879387	13.606246	21.121103	33.027737	25.884451	36.909687	23.088892	14.295118	23.426329	15.831721	22.579185	18.545387	3.468745	5.126820	2.564020	8.533265	6.163671	0.784979	0.747161	1.394927	0.310297	1.996695
Rhmol01G0306700	87.362206	91.679398	66.547661	85.632133	80.434547	71.834412	71.604095	79.442856	82.526756	87.373741	70.226501	35.071453	31.301361	49.033363	66.318550	43.725540	44.916565	46.276588	51.742054	57.951611	38.919441	36.528507	30.036636	47.663456	47.364750
Rhmol08G0015400	4.160114	0.510834	1.174081	0.583329	0.582585	3.165429	3.078120	3.676929	1.274615	0.437060	0.404800	0.232407	0.796582	0.763184	1.139924	0.543208	1.299093	0.883616	1.085942	0.493828	0.883023	0.416003	1.020978	2.921231	2.311314
Rhmol07G0310200	26.270046	26.907078	20.316824	16.790020	27.480408	22.854385	26.089821	20.872244	19.277180	32.100292	25.929144	24.609240	21.202263	22.998037	30.377552	33.970882	41.436378	38.481907	28.707891	39.068462	51.253319	53.793354	52.836662	48.369095	39.664925
Rhmol13G0057400	1.616393	3.920995	0.000000	1.711129	0.689570	0.538329	0.788228	0.195145	1.097250	0.491589	2.401947	0.000000	1.063643	0.263931	0.647865	0.675414	0.000000	0.526734	0.234046	0.000000	1.602138	0.989412	0.000000	4.471019	0.704343
Rhmol09G0011100	0.425442	1.560782	0.207916	0.824510	0.872142	0.373300	1.471964	1.455620	0.193548	0.292917	0.828981	0.249684	0.144205	0.000000	1.057966	1.551054	0.643263	1.434479	0.821801	0.234102	1.271883	2.011008	3.306016	0.319028	2.567406
Rhmol02G0247600	0.000000	0.000000	2.397787	0.0	0.728407	0.186241	0.016566	0.000000	0.158846	1.283289	0.143818	0.267896	0.588812	0.102463	0.249808	0.000000	0.156738	0.800645	0.0	0.117831	0.0	0.0	0.0	0.0	1.125290
Rhmol11G0199100	4.780294	1.541067	2.538518	2.790355	2.772672	1.002489	1.827879	2.300230	1.057626	0.785636	0.455146	0.407229	0.317122	0.221479	0.049989	0.035816	0.0	0.000000	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Rhmol13G0135500	9.092821	9.266311	4.059886	7.963094	7.159805	3.325340	17.128269	10.004954	4.457139	3.321187	6.348412	5.324416	3.979214	5.723056	3.126318	10.348701	1.900303	5.701287	5.728714	2.004896	6.283580	5.197419	4.787479	3.781043	8.495998
Rhmol13G0104400	440.513123	283.073120	254.164917	413.454651	262.225708	342.127502	319.767822	313.500488	685.731384	485.249237	294.254791	283.766449	334.718048	299.662964	414.179291	235.450211	191.761368	285.183228	237.333527	223.713486	245.327896	176.014740	307.320251	281.398468	235.867950
Rhmol06G0061500	61.257118	30.985653	27.692711	35.735191	38.822861	27.238970	19.067278	26.527386	19.372143	27.886890	22.808388	30.605621	23.485489	21.627039	22.079571	69.224182	74.585938	53.321835	59.294159	84.920860	78.197021	83.686691	111.898094	98.748489	111.299187
Rhmol04G0126700	1.846817	4.610808	3.917087	5.185702	4.652328	1.720132	2.417074	2.773410	3.249399	2.265778	2.269978	3.639195	4.703398	2.318530	3.225659	6.855699	6.551367	7.273619	4.321370	9.217381	3.516994	0.928448	9.035576	3.189065	2.944118
Rhmol07G0059100	0.000000	0.000000	0.000000	0.000000	0.000000	0.0	0.000000	0.000000	0.000000	0.000000	0.000000	0.0	0.000000	0.000000	0.000000	0.000000	0.227128	0.000000	0.000000	0.000000	0.000000	0.0	0.000000	0.000000	0.000000
Rhmol02G0024700	22.053995	32.731274	51.104885	34.067719	42.235386	25.722355	57.566299	15.030226	40.791660	44.821251	13.950146	25.990894	36.289906	19.918478	24.319029	5.190376	9.135477	18.769489	14.449674	14.167161	6.674818	7.634458	6.298270	10.305539	15.026269
Rhmol09G0152900	11.017960	2.708327	4.384552	4.485635	8.834709	13.471257	6.328634	7.280380	3.827741	4.042363	6.968812	8.590389	5.339372	4.527144	3.887012	7.140971	10.970589	16.688242	14.654868	8.271387	6.765674	5.285135	9.052943	7.049263	14.934018
Rhmol12G0214800	3.664898	0.346733	0.246275	0.363274	0.103068	0.295599	0.000000	0.803831	0.082095	0.076453	0.856412	0.241739	0.372951	0.298976	0.074979	6.139228	0.616279	3.073235	3.325385	1.018767	1.106764	2.715840	0.783624	4.789720	0.889766
Rhmol03G0259500	60.033333	127.562828	71.591461	54.578579	55.039349	9.029101	9.589136	13.659207	22.246252	22.276882	6.479144	4.078153	12.942728	12.849743	7.880012	2.492085	6.086623	7.351480	4.539098	4.700396	1.026379	1.998192	5.218493	2.541779	2.357297
Rhmol07G0113700	32.992203	33.365513	30.644032	28.673691	33.001976	36.804623	34.671940	34.194538	28.989628	34.492085	35.714581	32.958622	32.626854	21.594719	32.497105	35.977863	33.661953	21.370127	16.540743	33.288013	35.549030	31.145473	26.421040	33.870136	26.011396
Rhmol07G0238800	5.249684	1.396180	0.089987	0.0	0.060823	0.0	0.0	0.059600	0.0	0.0	0.000000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000000	0.0	1.692837	0.806850	4.356458	0.757202
Rhmol12G0158700	264.982605	175.551163	155.621918	194.616669	238.936707	270.753204	278.279297	285.490784	240.671432	207.810654	204.236542	122.644051	92.511887	117.531097	192.762268	115.593864	81.255402	89.671959	118.811180	99.899147	81.083984	40.040634	97.922539	57.523319	93.470871
Rhmol05G0136500	7.740026	5.177345	5.842471	8.271597	7.730656	7.316789	5.911637	7.973612	7.030861	6.812934	6.343438	5.216890	4.672476	4.723322	4.894064	6.002670	3.988201	5.954236	5.255666	4.304171	5.446905	4.636816	6.029788	5.198879	5.455722
Rhmol09G0120100	25.357479	16.301525	9.518125	19.604195	16.343990	5.524166	7.012770	9.646244	17.380768	9.891700	3.554173	4.306883	2.277704	5.183542	5.563980	2.495010	0.0	0.087445	1.389373	0.219557	0.725012	0.0	0.771236	0.049349	0.000000
Rhmol05G0094800	46.621197	36.048332	34.762379	53.875542	55.544079	41.622379	63.194748	43.284054	66.977036	53.934437	45.437683	45.884087	51.805435	65.539742	52.861122	10.657877	28.682056	25.373180	25.475040	20.630816	8.877726	3.377547	5.641710	13.993878	3.160804
Rhmol09G0114200	9.499917	16.971029	5.003447	33.004368	28.871325	49.776493	41.923553	24.278017	27.797089	40.734005	51.403934	57.379761	30.821871	53.799824	55.821392	20.808863	6.700737	13.607404	42.156704	29.686396	2.671690	3.066525	0.953659	6.508418	16.767078
Rhmol06G0140400	14.770309	18.150705	6.685693	9.952990	12.819951	17.926081	17.024580	18.351709	14.687410	19.092531	17.792208	17.184185	15.943582	21.649750	16.207609	17.355019	18.264002	21.364258	27.367350	24.044901	16.163061	14.221966	10.655013	18.425575	19.786726
Rhmol02G0248200	1.881560	2.401953	2.182647	6.496661	5.023804	0.574824	1.211250	1.229109	4.039282	3.492432	1.372992	0.339544	0.714820	1.712687	1.824299	0.969255	0.537193	0.298203	1.116330	0.492510	1.589901	0.537965	0.747209	0.513519	0.984204
Rhmol13G0027500	40.706612	39.330433	45.926563	62.575260	58.036057	40.820698	29.997358	32.581593	47.619049	45.059776	36.733974	24.454279	28.348633	31.561701	37.915550	16.762327	18.434542	17.483456	22.171989	12.014235	5.414927	6.697992	9.722341	2.891098	8.893620
Rhmol07G0292300	4.654108	0.366549	1.978968	2.430634	3.560717	5.003262	0.878914	4.189090	3.512390	3.633077	2.812626	0.748934	1.351251	0.777722	2.765910	4.954300	0.172203	5.868863	0.934964	0.881192	1.440015	0.156709	0.046894	0.282650	0.418098
Rhmol07G0056100	9.597497	3.725645	2.382651	5.214150	7.582891	15.090605	11.390183	16.423325	5.434949	10.065376	12.956212	5.081324	3.766192	4.950815	9.597711	16.787117	11.534410	5.996560	8.331095	13.361177	19.135696	12.867532	27.031691	12.200013	16.727690
Rhmol05G0224500	14.174781	5.515707	2.833147	4.071368	6.574621	8.621857	6.384313	10.101091	6.732473	8.888963	7.866535	14.493032	9.624121	9.264327	13.008883	24.733274	24.468969	17.409700	17.958982	33.124626	16.273550	28.372530	25.743677	22.932671	31.829163
Rhmol06G0098000	6.478160	5.153716	7.924702	7.260892	7.065083	4.343352	5.870142	5.071704	5.052579	7.063649	4.801560	10.266852	6.067374	6.085152	3.909882	11.042566	52.319233	18.774500	14.453604	7.810718	7.558472	45.888893	6.761170	15.742931	10.242671
Rhmol11G0236900	38.205318	44.053860	43.603882	30.024315	33.236584	27.152245	31.304756	30.394743	25.882565	39.796104	33.296837	38.360752	37.207035	40.216732	35.709839	49.827206	59.726803	57.038094	52.396152	49.806503	60.747765	61.967915	40.203812	62.268845	51.688999
Rhmol10G0259700	8.487136	7.383689	4.012522	9.688711	19.006643	8.482050	6.088818	10.810315	9.186956	16.625397	1.877468	0.473776	1.052780	4.750162	7.273883	0.052692	0.000000	1.457305	1.635397	0.061906	0.000000	0.0	0.000000	0.0	0.036208
Rhmol01G0091800	1.557629	0.000000	0.000000	0.095167	0.0	0.000000	0.000000	1.245357	0.000000	0.0	0.149036	0.000000	0.000000	0.000000	0.0	0.000000	0.059286	0.000000	0.000000	0.0	0.000000	0.0	0.429321	0.0	0.0
Rhmol12G0178800	45.269623	53.317879	50.863461	69.499405	63.163738	84.329483	75.471329	75.131493	77.940506	75.315094	116.428642	120.001930	134.469849	116.646408	100.581192	67.873711	73.811920	116.349480	110.280022	57.260178	20.246771	14.415578	13.691414	15.006943	20.094732
Rhmol11G0097000	8.413377	6.122211	12.177956	10.113563	10.146671	2.732329	1.418755	1.528998	7.175151	5.326536	1.335244	1.054022	0.056506	2.060201	2.517054	0.220095	0.000000	0.0	0.217399	0.860134	0.000000	0.0	0.0	0.081904	0.0
Rhmol05G0080200	78.469177	37.825531	39.605068	52.540573	61.297565	112.256416	100.945595	126.066673	82.524200	120.370255	114.542168	127.928360	116.280762	69.506836	98.227776	126.568634	113.896706	109.585510	151.866409	126.408386	20.039658	11.302524	34.070339	22.692738	20.684044
Rhmol05G0216900	63.620491	15.125694	36.829678	41.567856	34.721134	20.866810	21.354046	20.241529	89.566452	48.903221	9.320065	1.056155	2.475252	14.206853	12.652389	0.494249	0.000000	0.053463	0.057923	0.0	0.0	0.0	0.0	0.000000	0.0
Rhmol13G0290400	36.839279	30.207254	29.759233	37.148411	31.658850	41.364445	41.733368	38.772976	42.661324	46.071857	53.226982	46.910881	43.747288	47.977898	41.718071	64.115303	70.307243	71.095665	70.456955	61.013836	42.651283	55.799183	30.558920	39.598843	35.649422
Rhmol06G0014900	11.713858	7.839436	11.544894	10.717015	8.108846	8.900176	8.022515	11.200146	8.474892	8.254716	8.252843	6.952397	7.625747	6.033785	5.912345	16.077345	19.413836	13.816084	16.820028	11.323227	7.556552	10.324567	16.419321	12.300386	9.202762
Rhmol07G0202300	0.067294	0.0	0.0	0.0	0.000000	0.0	0.431579	0.0	0.0	0.000000	0.0	0.668056	0.000000	0.302800	0.000000	0.100391	0.973235	0.140154	0.595250	0.033024	0.0	0.862297	0.000000	0.000000	0.000000
Rhmol12G0082700	16.534197	8.148645	7.343060	9.414660	10.364819	15.113504	14.276807	14.942298	13.597261	15.385531	17.070955	21.106745	17.348770	13.422635	16.771759	19.697073	21.551521	15.549193	20.999933	21.337067	8.386067	13.486707	20.738354	9.789133	14.202845
Rhmol03G0291400	55.456635	32.641499	32.956924	41.529701	44.832565	45.263206	50.350166	49.691063	52.254242	57.902668	45.682140	46.346035	40.472557	36.821770	42.332825	34.425610	38.932148	35.533321	39.740879	31.584900	17.820251	17.871883	17.962366	16.040945	18.733915
Rhmol10G0090900	48.773659	18.890547	10.264917	1.188157	13.711823	11.550202	11.582875	11.373775	3.353744	6.767676	10.670345	29.697948	182.003296	188.393600	79.196236	66.625801	6.700167	66.769897	294.729279	78.235565	8.863331	65.522400	256.954834	1558.466797	91.190559
Rhmol09G0023600	5.342084	9.715811	8.107693	8.880947	8.778851	3.345657	5.500361	4.729998	8.930529	11.471444	4.245087	7.503057	7.421335	5.200166	7.528505	3.391351	9.334895	4.490612	6.340688	7.297156	2.914163	11.257585	8.222871	5.005614	12.642398
Rhmol04G0346600	12.714010	2.660373	2.770268	11.262765	2.249672	10.731537	6.016357	10.900038	14.328539	2.276137	12.112803	0.900690	3.440683	11.663224	1.160874	30.911249	3.974668	4.518811	20.344709	8.556413	40.751831	15.182874	10.674030	54.379162	8.971226
Rhmol09G0266400	276.385742	119.507355	136.253662	218.668274	250.008926	369.166779	217.657745	252.378311	271.098236	286.051239	208.444519	253.413315	270.564056	277.281403	334.417725	211.117111	134.545059	301.550507	417.812714	245.254257	22.462301	6.560418	74.722664	16.065914	8.844878
